LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
29,51:23.276,5.323,5.323,199.313,1:42.676,23.0,2.0,3,G. Zhou,UNI-Virtuosi,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:25.359,7.406,2.083,199.178,1:43.365,28.0,3.0,7,Y. Tsunoda,Carlin,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:26.047,8.094,0.688,199.134,1:43.577,11.0,4.0,6,C. Lundgaard,ART Grand Prix,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:28.717,10.764,2.670,198.962,1:43.260,9.0,5.0,4,C. Ilott,UNI-Virtuosi,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:34.074,16.121,5.357,198.617,1:43.811,10.0,6.0,11,L. Delétraz,Charouz Racing System,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:36.089,18.136,2.015,198.488,1:43.457,20.0,7.0,15,F. Drugovich,MP Motorsport,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:38.533,20.580,2.444,198.331,1:44.362,24.0,8.0,2,D. Ticktum,DAMS,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:42.695,24.742,4.162,198.065,1:43.768,10.0,9.0,20,M. Schumacher,PREMA Racing,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:43.272,25.319,0.577,198.029,1:43.082,19.0,10.0,14,N. Matsushita,MP Motorsport,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:44.183,26.230,0.911,197.97,1:43.729,10.0,11.0,12,P. Piquet,Charouz Racing System,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:44.480,26.527,0.297,197.951,1:43.682,10.0,12.0,8,J. Daruvala,Carlin,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:44.697,26.744,0.217,197.938,1:42.980,23.0,13.0,9,J. Aitken,Campos Racing,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:48.720,30.767,4.023,197.682,1:42.760,20.0,14.0,21,R. Shwartzman,PREMA Racing,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:49.538,31.585,0.818,197.63,1:42.787,21.0,15.0,1,S. Gelael,DAMS,Silverstone,Feature Race,Round 4 ,2020-08-02
29,51:55.780,37.827,6.242,197.234,1:43.645,18.0,16.0,5,M. Armstrong,ART Grand Prix,Silverstone,Feature Race,Round 4 ,2020-08-02
29,52:03.216,45.263,7.436,196.764,1:43.417,21.0,17.0,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Feature Race,Round 4 ,2020-08-02
29,52:11.481,53.528,8.265,196.245,1:43.810,20.0,18.0,16,A. Markelov,BWT HWA RACELAB,Silverstone,Feature Race,Round 4 ,2020-08-02
29,52:18.532,60.579,7.051,195.804,1:43.988,21.0,19.0,17,G. Alesi,BWT HWA RACELAB,Silverstone,Feature Race,Round 4 ,2020-08-02
29,52:30.081,72.128,11.549,195.086,1:45.142,17.0,20.0,23,M. Sato,Trident,Silverstone,Feature Race,Round 4 ,2020-08-02
29,52:45.728,87.775,15.647,194.122,1:43.732,24.0,21.0,10,G. Samaia,Campos Racing,Silverstone,Feature Race,Round 4 ,2020-08-02
37,1:01:36.211,-,-,157.838,1:32.559,30.0,1.0,21,R. Shwartzman,PREMA Racing,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:01:51.810,15.599,15.599,157.175,1:31.717,34.0,2.0,24,N. Mazepin,Hitech Grand Prix,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:01:59.262,23.051,7.452,156.86,1:32.192,8.0,3.0,20,M. Schumacher,PREMA Racing,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:08.986,32.775,9.724,156.451,1:32.202,8.0,4.0,25,L. Ghiotto,Hitech Grand Prix,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:12.452,36.241,3.466,156.306,1:32.928,37.0,5.0,15,F. Drugovich,MP Motorsport,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:16.315,40.104,3.863,156.144,1:33.163,28.0,6.0,8,J. Daruvala,Carlin,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:22.402,46.191,6.087,155.89,1:32.822,14.0,7.0,11,L. Delétraz,Charouz Racing System,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:24.991,48.780,2.589,155.782,1:32.242,10.0,8.0,4,C. Ilott,UNI-Virtuosi,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:25.863,49.652,0.872,155.746,1:32.576,9.0,9.0,2,D. Ticktum,DAMS,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:28.387,52.176,2.524,155.641,1:32.503,13.0,10.0,3,G. Zhou,UNI-Virtuosi,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:38.000,61.789,9.613,155.243,1:32.559,11.0,11.0,17,G. Alesi,BWT HWA RACELAB,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:02:57.528,81.317,19.528,154.44,1:33.301,11.0,12.0,14,N. Matsushita,MP Motorsport,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:03:07.955,91.744,10.427,154.015,1:32.778,11.0,13.0,9,J. Aitken,Campos Racing,Budapest,Feature Race,Round 3 ,2020-07-19
37,1:03:21.997,105.786,14.042,153.447,1:31.880,11.0,14.0,12,P. Piquet,Charouz Racing System,Budapest,Feature Race,Round 3 ,2020-07-19
36,1:01:39.068,1 LAP,1 LAP,153.453,1:34.285,10.0,15.0,10,G. Samaia,Campos Racing,Budapest,Feature Race,Round 3 ,2020-07-19
36,1:01:45.614,1 LAP,6.546,153.182,1:32.969,12.0,16.0,7,Y. Tsunoda,Carlin,Budapest,Feature Race,Round 3 ,2020-07-19
36,1:03:03.637,1 LAP,78.023,150.023,1:33.476,12.0,17.0,1,S. Gelael,DAMS,Budapest,Feature Race,Round 3 ,2020-07-19
25,53:42.538,-,-,195.471,2:02.575,12.0,1.0,7,Y. Tsunoda,Carlin,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:46.968,4.430,-,195.202,2:02.425,12.0,2.0,24,N. Mazepin,Hitech Grand Prix,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:48.177,5.639,1.209,195.129,2:02.660,13.0,3.0,20,M. Schumacher,PREMA Racing,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:52.919,10.381,4.742,194.843,2:02.788,13.0,4.0,11,L. Delétraz,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:56.133,13.595,3.214,194.65,2:01.092,12.0,5.0,21,R. Shwartzman,PREMA Racing,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:58.756,16.218,2.623,194.492,2:01.865,16.0,6.0,2,D. Ticktum,DAMS,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,53:58.991,16.453,0.235,194.478,2:03.813,24.0,7.0,3,G. Zhou,UNI-Virtuosi,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:03.330,20.792,4.339,194.218,2:02.012,19.0,8.0,22,R. Nissany,Trident,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:06.760,24.222,3.430,194.012,2:03.660,11.0,9.0,25,L. Ghiotto,Hitech Grand Prix,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:08.346,25.808,1.586,193.918,2:02.115,16.0,10.0,4,C. Ilott,UNI-Virtuosi,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:11.415,28.877,3.069,193.735,2:01.506,15.0,11.0,1,J. Vips,DAMS,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:12.314,29.776,0.899,193.681,2:01.884,16.0,12.0,12,P. Piquet,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:19.151,36.613,0.199,193.275,2:02.951,18.0,13.0,9,J. Aitken,Campos Racing,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:21.480,38.942,2.329,193.137,2:03.292,13.0,14.0,23,M. Sato,Trident,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:23.952,41.41,2.472,193.287,2:02.198,16.0,15.0,5,M. Armstrong,ART Grand Prix,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:26.796,44.258,5.316,192.823,2:02.284,14.0,16.0,16,A. Markelov,BWT HWA RACELAB,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:28.589,46.051,1.793,192.717,2:03.003,18.0,17.0,6,C. Lundgaard,ART Grand Prix,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,54:29.583,47.045,0.994,192.658,2:02.596,15.0,18.0,17,G. Alesi,BWT HWA RACELAB,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
25,55:15.332,92.794,45.749,190.0,2:01.537,17.0,19.0,8,J. Daruvala,Carlin,Spa-Francorchamps,Feature Race,Round 7 ,2020-08-30
30,48:24.641,-,-,215.011,1:34.729,30.0,1.0,20,M. Schumacher,PREMA Racing,Monza,Feature Race,Round 8 ,2020-09-06
30,48:27.826,3.185,3.185,214.776,1:34.181,25.0,2.0,25,L. Ghiotto,Hitech Grand Prix,Monza,Feature Race,Round 8 ,2020-09-06
30,48:31.962,7.321,4.136,214.471,1:34.904,24.0,3.0,6,C. Lundgaard,ART Grand Prix,Monza,Feature Race,Round 8 ,2020-09-06
30,48:33.920,9.279,1.958,214.326,1:34.614,30.0,4.0,7,Y. Tsunoda,Carlin,Monza,Feature Race,Round 8 ,2020-09-06
30,48:37.194,12.553,3.274,214.086,1:34.360,24.0,5.0,3,G. Zhou,UNI-Virtuosi,Monza,Feature Race,Round 8 ,2020-09-06
30,48:39.786,15.145,2.592,213.896,1:34.192,15.0,6.0,4,C. Ilott,UNI-Virtuosi,Monza,Feature Race,Round 8 ,2020-09-06
30,48:39.932,15.291,0.146,213.885,1:34.222,30.0,7.0,2,D. Ticktum,DAMS,Monza,Feature Race,Round 8 ,2020-09-06
30,48:42.202,17.561,2.270,213.719,1:34.996,25.0,8.0,11,L. Delétraz,Charouz Racing System,Monza,Feature Race,Round 8 ,2020-09-06
30,48:42.879,18.238,0.677,213.67,1:35.186,21.0,9.0,21,R. Shwartzman,PREMA Racing,Monza,Feature Race,Round 8 ,2020-09-06
30,48:45.795,21.154,2.916,213.457,1:34.522,30.0,10.0,8,J. Daruvala,Carlin,Monza,Feature Race,Round 8 ,2020-09-06
30,48:48.588,23.947,2.793,213.253,1:34.694,25.0,11.0,1,J. Vips,DAMS,Monza,Feature Race,Round 8 ,2020-09-06
30,48:49.645,25.004,1.057,213.176,1:35.304,27.0,12.0,12,P. Piquet,Charouz Racing System,Monza,Feature Race,Round 8 ,2020-09-06
30,48:52.500,27.859,2.855,212.969,1:35.095,30.0,13.0,9,J. Aitken,Campos Racing,Monza,Feature Race,Round 8 ,2020-09-06
30,48:53.020,28.379,0.520,212.931,1:35.016,21.0,14.0,5,M. Armstrong,ART Grand Prix,Monza,Feature Race,Round 8 ,2020-09-06
30,48:53.307,28.666,0.287,212.91,1:34.844,30.0,15.0,14,N. Matsushita,MP Motorsport,Monza,Feature Race,Round 8 ,2020-09-06
30,48:53.898,29.257,0.591,212.867,1:34.741,30.0,16.0,15,F. Drugovich,MP Motorsport,Monza,Feature Race,Round 8 ,2020-09-06
30,48:54.568,29.927,0.670,212.818,1:34.999,30.0,17.0,16,A. Markelov,BWT HWA RACELAB,Monza,Feature Race,Round 8 ,2020-09-06
30,48:54.984,30.343,0.416,212.788,1:34.639,20.0,18.0,17,G. Alesi,BWT HWA RACELAB,Monza,Feature Race,Round 8 ,2020-09-06
30,48:57.722,33.081,2.738,212.59,1:34.647,24.0,19.0,22,R. Nissany,Trident,Monza,Feature Race,Round 8 ,2020-09-06
30,49:16.049,51.408,18.327,211.272,1:35.627,27.0,20.0,23,M. Sato,Trident,Monza,Feature Race,Round 8 ,2020-09-06
30,49:17.047,52.406,0.998,211.201,1:35.226,28.0,21.0,10,G. Samaia,Campos Racing,Monza,Feature Race,Round 8 ,2020-09-06
36,56:32.840,-,-,164.805,1:27.472,24.0,1.0,21,R. Shwartzman,PREMA Racing,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:34.352,1.512,1.512,164.732,1:27.457,31.0,2.0,7,Y. Tsunoda,Carlin,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:51.068,18.228,16.716,163.924,1:27.958,23.0,3.0,3,G. Zhou,UNI-Virtuosi,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:51.207,18.367,0.139,163.918,1:28.595,31.0,4.0,20,M. Schumacher,PREMA Racing,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:53.606,20.766,2.399,163.803,1:28.036,25.0,5.0,4,C. Ilott,UNI-Virtuosi,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:55.111,22.271,1.505,163.73,1:27.843,24.0,6.0,6,C. Lundgaard,ART Grand Prix,Spielberg,Feature Race,Round 2 ,2020-07-12
36,56:57.550,24.710,2.439,163.614,1:28.449,20.0,7.0,5,M. Armstrong,ART Grand Prix,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:01.691,28.851,4.141,163.416,1:28.464,36.0,8.0,2,D. Ticktum,DAMS,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:04.578,31.738,2.887,163.278,1:29.035,19.0,9.0,9,J. Aitken,Campos Racing,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:04.942,32.102,0.364,163.26,1:28.473,33.0,10.0,1,S. Gelael,DAMS,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:05.852,33.012,0.910,163.217,1:28.731,17.0,11.0,25,L. Ghiotto,Hitech Grand Prix,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:08.270,35.430,2.418,163.102,1:28.693,19.0,12.0,8,J. Daruvala,Carlin,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:11.803,38.963,3.533,162.934,1:28.941,22.0,13.0,15,F. Drugovich,MP Motorsport,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:15.818,42.978,4.015,162.744,1:27.842,28.0,14.0,24,N. Mazepin,Hitech Grand Prix,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:25.962,53.122,10.144,162.265,1:27.030,30.0,15.0,22,R. Nissany,Trident,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:27.132,54.292,1.170,162.209,1:28.865,22.0,16.0,23,M. Sato,Trident,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:27.499,54.659,0.367,162.192,1:27.371,32.0,17.0,14,N. Matsushita,MP Motorsport,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:35.321,62.481,7.822,161.825,1:29.241,31.0,18.0,12,P. Piquet,Charouz Racing System,Spielberg,Feature Race,Round 2 ,2020-07-12
36,57:44.338,71.498,9.017,161.404,1:28.997,34.0,19.0,11,L. Delétraz,Charouz Racing System,Spielberg,Feature Race,Round 2 ,2020-07-12
35,56:57.364,1 LAP,1 LAP,159.074,1:30.065,33.0,20.0,10,G. Samaia,Campos Racing,Spielberg,Feature Race,Round 2 ,2020-07-12
35,57:27.889,1 LAP,30.525,157.665,1:30.050,23.0,21.0,17,G. Alesi,BWT HWA RACELAB,Spielberg,Feature Race,Round 2 ,2020-07-12
29,51:12.407,-,-,200.018,1:43.164,10.0,1.0,4,C. Ilott,UNI-Virtuosi,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:20.981,8.574,8.574,199.461,1:44.084,25.0,2.0,6,C. Lundgaard,ART Grand Prix,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:24.710,12.303,3.729,199.22,1:44.167,28.0,3.0,9,J. Aitken,Campos Racing,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:27.427,15.020,2.717,199.045,1:42.794,25.0,4.0,24,N. Mazepin,Hitech Grand Prix,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:29.051,16.644,1.624,198.94,1:44.249,25.0,5.0,11,L. Delétraz,Charouz Racing System,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:29.417,17.010,0.366,198.917,1:43.896,28.0,6.0,7,Y. Tsunoda,Carlin,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:31.639,19.232,2.222,198.774,1:43.870,25.0,7.0,20,M. Schumacher,PREMA Racing,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:32.440,20.033,0.801,198.722,1:43.493,23.0,8.0,21,R. Shwartzman,PREMA Racing,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:32.835,20.428,0.395,198.697,1:42.754,25.0,9.0,3,G. Zhou,UNI-Virtuosi,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:36.534,24.127,3.699,198.459,1:43.191,22.0,10.0,15,F. Drugovich,MP Motorsport,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:38.825,26.418,2.291,198.313,1:43.805,29.0,11.0,14,N. Matsushita,MP Motorsport,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:40.516,28.109,1.691,198.205,1:42.228,24.0,12.0,8,J. Daruvala,Carlin,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:48.521,36.114,8.005,197.694,1:43.797,29.0,13.0,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:54.132,41.725,5.611,197.338,1:44.731,10.0,14.0,5,M. Armstrong,ART Grand Prix,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:55.516,43.109,1.384,197.25,1:43.932,8.0,15.0,2,D. Ticktum,DAMS,Silverstone,Feature Race,Round 5 ,2020-08-09
29,51:55.659,43.252,0.143,197.241,1:44.386,21.0,16.0,17,G. Alesi,BWT HWA RACELAB,Silverstone,Feature Race,Round 5 ,2020-08-09
29,52:02.455,50.048,6.796,196.812,1:44.880,17.0,17.0,23,M. Sato,Trident,Silverstone,Feature Race,Round 5 ,2020-08-09
29,52:03.835,51.428,1.380,196.725,1:44.054,22.0,18.0,22,R. Nissany,Trident,Silverstone,Feature Race,Round 5 ,2020-08-09
29,52:26.600,74.193,22.765,195.302,1:44.961,26.0,19.0,16,A. Markelov,BWT HWA RACELAB,Silverstone,Feature Race,Round 5 ,2020-08-09
29,52:27.497,75.090,0.897,195.246,1:43.715,25.0,20.0,10,G. Samaia,Campos Racing,Silverstone,Feature Race,Round 5 ,2020-08-09
28,52:04.246,1 LAP,1 LAP,189.911,1:43.755,11.0,21.0,12,P. Piquet,Charouz Racing System,Silverstone,Feature Race,Round 5 ,2020-08-09
33,59:22.869,-,-,174.931,1:34.678,32.0,1.0,24,N. Mazepin,Hitech Grand Prix,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:27.329,4.460,4.460,174.712,1:35.059,12.0,2.0,25,L. Ghiotto,Hitech Grand Prix,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:27.388,4.519,0.059,174.709,1:33.969,22.0,3.0,11,L. Delétraz,Charouz Racing System,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:27.729,4.860,0.341,174.692,1:35.161,32.0,4.0,15,F. Drugovich,MP Motorsport,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:28.243,5.374,0.514,174.667,1:34.895,21.0,5.0,20,M. Schumacher,PREMA Racing,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:30.694,7.825,2.451,174.547,1:35.135,2.0,6.0,6,C. Lundgaard,ART Grand Prix,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:31.222,8.353,0.528,174.522,1:35.664,21.0,7.0,1,J. Vips,DAMS,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:33.041,10.172,1.819,174.433,1:35.824,20.0,8.0,16,A. Markelov,BWT HWA RACELAB,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:33.303,10.434,0.262,174.42,1:35.130,10.0,9.0,5,M. Armstrong,ART Grand Prix,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:33.532,10.663,0.229,174.409,1:34.665,14.0,10.0,8,J. Daruvala,Carlin,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:33.969,11.100,0.437,174.387,1:36.353,21.0,11.0,14,N. Matsushita,MP Motorsport,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:34.616,11.747,0.647,174.356,1:35.301,16.0,12.0,4,C. Ilott,UNI-Virtuosi,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:34.626,11.757,0.010,174.355,1:35.246,12.0,13.0,12,P. Piquet,Charouz Racing System,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:35.297,12.428,0.671,174.323,1:36.908,5.0,14.0,23,M. Sato,Trident,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:36.457,13.588,1.160,174.266,1:36.711,5.0,15.0,22,R. Nissany,Trident,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:36.981,14.112,0.524,174.241,1:35.104,12.0,16.0,7,Y. Tsunoda,Carlin,Mugello,Feature Race,Round 9 ,2020-09-13
33,59:38.828,15.959,1.847,174.151,1:35.236,16.0,17.0,2,D. Ticktum,DAMS,Mugello,Feature Race,Round 9 ,2020-09-13
33,1:00:15.065,52.196,36.237,172.405,1:37.356,7.0,18.0,10,G. Samaia,Campos Racing,Mugello,Feature Race,Round 9 ,2020-09-13
28,55:02.871,-,-,178.257,1:52.304,28.0,1.0,20,M. Schumacher,PREMA Racing,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:09.229,6.358,6.358,177.915,1:52.303,25.0,2.0,7,Y. Tsunoda,Carlin,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:12.353,9.482,3.124,177.747,1:52.593,21.0,3.0,4,C. Ilott,UNI-Virtuosi,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:12.378,9.507,0.025,177.746,1:52.541,25.0,4.0,25,L. Ghiotto,Hitech Grand Prix,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:18.096,15.225,5.718,177.439,1:52.521,26.0,5.0,8,J. Daruvala,Carlin,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:25.054,22.183,6.958,177.068,1:52.197,26.0,6.0,9,J. Aitken,Campos Racing,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:26.000,23.129,0.946,177.018,1:51.963,22.0,7.0,24,N. Mazepin,Hitech Grand Prix,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:28.263,25.392,2.263,176.897,1:52.255,20.0,8.0,3,G. Zhou,UNI-Virtuosi,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:29.811,26.940,1.548,176.815,1:52.540,25.0,9.0,5,M. Armstrong,ART Grand Prix,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:32.396,29.525,2.585,176.678,1:51.700,28.0,10.0,2,D. Ticktum,DAMS,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:38.453,35.582,6.057,176.357,1:52.779,14.0,11.0,21,R. Shwartzman,PREMA Racing,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:40.406,37.535,1.953,176.254,1:53.103,11.0,12.0,17,J. Hughes,BWT HWA RACELAB,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:49.197,46.326,8.791,175.791,1:52.914,21.0,13.0,23,M. Sato,Trident,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:50.916,48.045,1.719,175.701,1:53.252,12.0,14.0,14,G. Alesi,MP Motorsport,Sochi,Feature Race,Round 10 ,2020-09-27
28,55:54.978,52.107,4.062,175.489,1:52.639,28.0,15.0,16,A. Markelov,BWT HWA RACELAB,Sochi,Feature Race,Round 10 ,2020-09-27
28,56:09.877,67.006,14.899,174.713,1:52.784,23.0,16.0,10,G. Samaia,Campos Racing,Sochi,Feature Race,Round 10 ,2020-09-27
28,56:11.575,68.704,1.698,174.625,1:51.894,28.0,17.0,12,P. Piquet,Charouz Racing System,Sochi,Feature Race,Round 10 ,2020-09-27
28,56:37.178,94.30,25.603,173.309,1:51.009,28.0,18.0,11,L. Delétraz,Charouz Racing System,Sochi,Feature Race,Round 10 ,2020-09-27
32,58:24.004,-,-,177.675,1:46.808,17.0,1.0,15,F. Drugovich,MP Motorsport,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:38.837,14.833,14.833,176.926,1:46.480,15.0,2.0,4,C. Ilott,UNI-Virtuosi,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:43.380,19.376,4.543,176.698,1:47.039,15.0,3.0,8,J. Daruvala,Carlin,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:44.274,20.270,0.894,176.653,1:47.001,21.0,4.0,20,M. Schumacher,PREMA Racing,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:52.297,28.293,8.023,176.252,1:47.269,20.0,5.0,24,N. Mazepin,Hitech Grand Prix,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:52.594,28.590,0.297,176.237,1:46.316,21.0,6.0,7,Y. Tsunoda,Carlin,Sakhir,Feature Race,Round 11 ,2020-11-29
32,58:55.365,31.361,2.771,176.099,1:47.720,4.0,7.0,5,M. Armstrong,ART Grand Prix,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:07.872,43.868,12.507,175.478,1:46.595,11.0,8.0,21,R. Shwartzman,PREMA Racing,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:10.963,46.959,3.091,175.326,1:47.501,14.0,9.0,2,D. Ticktum,DAMS,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:11.331,47.327,0.368,175.308,1:46.653,19.0,10.0,9,J. Aitken,Campos Racing,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:13.178,49.174,1.847,175.216,1:47.785,20.0,11.0,12,P. Piquet,Charouz Racing System,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:13.298,49.294,0.120,175.21,1:46.155,15.0,12.0,25,L. Ghiotto,Hitech Grand Prix,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:14.594,50.590,1.296,175.147,1:47.575,16.0,13.0,1,S. Gelael,DAMS,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:17.779,53.775,3.185,174.99,1:46.313,22.0,14.0,3,G. Zhou,UNI-Virtuosi,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:17.820,53.816,0.041,174.988,1:47.889,19.0,15.0,22,R. Nissany,Trident,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:19.961,55.957,2.141,174.883,1:47.284,19.0,16.0,11,L. Delétraz,Charouz Racing System,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:25.492,61.488,5.531,174.611,1:46.526,18.0,17.0,14,G. Alesi,MP Motorsport,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:25.843,61.839,0.351,174.594,1:47.966,21.0,18.0,17,T. Pourchaire,BWT HWA RACELAB,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:27.090,63.086,1.247,174.533,1:47.018,18.0,19.0,6,C. Lundgaard,ART Grand Prix,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:29.580,65.576,2.490,174.411,1:47.930,16.0,20.0,23,M. Sato,Trident,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:30.760,66.756,1.180,174.354,1:48.099,19.0,21.0,10,G. Samaia,Campos Racing,Sakhir,Feature Race,Round 11 ,2020-11-29
32,59:40.023,76.019,9.263,173.903,1:47.163,8.0,22.0,16,A. Markelov,BWT HWA RACELAB,Sakhir,Feature Race,Round 11 ,2020-11-29
48,52:59.396,-,-,192.283,1:04.737,22.0,1.0,7,Y. Tsunoda,Carlin,Sakhir ,Feature Race,Round 12 ,2020-12-06
